Время. с;Лобовая часть;Обмотка;Зубцы;Зазор;Вал ;Корпус
438;45.16702;44.870487;40.65855;36.485397;35.15889;34.98578
439;45.189972;44.88502;40.7489;36.487186;35.174416;34.98643
440;45.212914;44.89961;40.821075;36.489685;35.18656;34.98687
441;45.23585;44.920647;40.890846;36.492413;35.20145;34.98736
442;45.258785;44.941982;40.860912;36.49657;35.21241;34.988144
443;45.281715;44.96407;40.918125;36.503384;35.22588;34.988834
444;45.30465;44.982925;41.1013;36.511574;35.241753;34.98922
445;45.327576;45.002193;40.990593;36.52188;35.26262;34.98937
446;45.3505;45.022293;41.016617;36.532047;35.28371;34.989613
447;45.373417;45.04579;41.06487;36.541496;35.299667;34.98975
448;45.39634;45.073383;40.98305;36.551495;35.31386;34.990147
449;45.419266;45.094044;41.103527;36.56232;35.327908;34.990574
450;45.44219;45.1099;40.832855;36.57344;35.33876;34.99042
451;45.4651;45.122322;40.556038;36.584805;35.356857;34.989834
452;45.488003;45.13501;40.428978;36.596046;35.379814;34.98925
453;45.51089;45.14752;40.38529;36.607464;35.40198;34.988853
454;45.53377;45.15848;40.50183;36.620148;35.43291;34.988506
455;45.556633;45.1665;40.55432;36.63239;35.462914;34.988113
456;45.579483;45.1822;40.517185;36.64424;35.49436;34.987686
457;45.602325;45.20294;40.270138;36.656292;35.526543;34.987877
458;45.625168;45.223263;40.718792;36.66865;35.55841;34.9884
459;45.648006;45.237446;40.60176;36.682156;35.59273;34.988667
460;45.67083;45.252106;40.724335;36.697617;35.62908;34.9886
461;45.69365;45.26559;40.69762;36.714348;35.667065;34.98853
462;45.716457;45.276035;40.68495;36.73069;35.70051;34.9883
463;45.739246;45.282814;40.6417;36.746246;35.738445;34.9876
464;45.762024;45.29299;40.546993;36.761242;35.78274;34.986942
465;45.784782;45.30269;40.60113;36.776253;35.83337;34.986763
466;45.80753;45.31692;40.776287;36.790123;35.88055;34.986877
467;45.83027;45.33168;40.986843;36.802433;35.921158;34.98731
468;45.853;45.3515;41.305305;36.813904;35.958122;34.987698
469;45.87573;45.371525;41.74332;36.82642;35.994873;34.98835
470;45.898457;45.39374;41.62412;36.840076;36.03481;34.988937
471;45.921185;45.41908;41.864433;36.854206;36.0758;34.989704
472;45.943913;45.44646;41.648293;36.8682;36.116936;34.99064
473;45.96665;45.471443;41.49937;36.883816;36.164574;34.991577
474;45.989388;45.500034;41.481678;36.900326;36.212322;34.992603
475;46.012135;45.52581;41.502693;36.917664;36.261604;34.993763
476;46.03488;45.550285;41.626507;36.934505;36.31088;34.994587
477;46.05763;45.57568;41.427856;36.95221;36.359592;34.99541
478;46.080383;45.597088;41.548405;36.971786;36.42193;34.996223
479;46.10313;45.62077;41.54633;36.991066;36.498165;34.99696
480;46.125885;45.64332;41.342472;37.010468;36.57909;34.9984
481;46.148636;45.663616;41.09338;37.03106;36.66072;35.00005
482;46.17138;45.682594;41.10728;37.051743;36.740387;35.00144
483;46.194126;45.70769;41.322746;37.071186;36.811474;35.002747
484;46.216877;45.74072;41.162285;37.092056;36.885746;35.004345
485;46.23964;45.77739;40.95844;37.113148;36.96959;35.00627
486;46.262417;45.815533;41.139713;37.133625;37.055336;35.00876
487;46.285213;45.853924;41.1927;37.15356;37.14642;35.011402
488;46.30803;45.8939;40.879227;37.17216;37.239883;35.01431
489;46.33086;45.93609;40.817287;37.190193;37.326107;35.017563
490;46.353718;45.984;40.828777;37.20909;37.416344;35.02097
491;46.376602;46.035374;41.02063;37.227844;37.495373;35.02473
492;46.399517;46.080627;41.037125;37.244995;37.567303;35.028233
493;46.42246;46.12469;40.92087;37.261795;37.637875;35.03126
494;46.44542;46.166443;40.83293;37.276947;37.70257;35.034134
495;46.4684;46.207203;40.63301;37.290623;37.76896;35.03685
496;46.4914;46.24435;40.574577;37.30547;37.845776;35.039696
497;46.514412;46.275837;41.0342;37.3196;37.925194;35.042515
498;46.537437;46.306046;41.048576;37.333782;38.0026;35.045258
499;46.560467;46.339035;41.079025;37.347454;38.074608;35.047935
500;46.58351;46.373463;41.18837;37.361717;38.156174;35.050594
501;46.606564;46.40598;41.3682;37.376904;38.23586;35.05358
502;46.62963;46.441536;41.338947;37.39454;38.316444;35.05648
503;46.65271;46.477802;41.25211;37.41269;38.398197;35.05935
504;46.675804;46.513405;41.23556;37.42891;38.470512;35.062138
505;46.698914;46.546795;41.030155;37.44411;38.53657;35.064713
506;46.72203;46.5782;41.182205;37.460278;38.60417;35.06701
507;46.74516;46.610172;40.939793;37.47741;38.670708;35.069225
508;46.768295;46.641445;40.96727;37.49419;38.735203;35.07141
509;46.791443;46.674885;40.84763;37.51041;38.801544;35.07333
510;46.8146;46.704826;40.86898;37.525772;38.865326;35.075577
511;46.83776;46.72669;41.022533;37.540863;38.93037;35.077496
512;46.860924;46.749004;41.128403;37.554176;38.989464;35.079033
513;46.88408;46.77224;41.13651;37.567158;39.049614;35.080547
514;46.90724;46.795742;41.071083;37.581482;39.11555;35.082363
515;46.9304;46.81595;40.8222;37.597397;39.18833;35.08407
516;46.953556;46.8387;40.708717;37.613247;39.249893;35.08591
517;46.97671;46.859715;40.7033;37.628876;39.306046;35.08746
518;46.999863;46.879704;40.390675;37.643974;39.364826;35.088673
519;47.023014;46.895504;40.228706;37.65761;39.42339;35.08978
520;47.04615;46.90517;40.551323;37.66964;39.479897;35.090786
521;47.06927;46.913727;40.281563;37.681564;39.53355;35.091564
522;47.09238;46.92527;40.353985;37.69291;39.595333;35.092236
523;47.115475;46.939068;40.433994;37.70208;39.642384;35.093422
524;47.138557;46.95556;40.56155;37.70978;39.680958;35.094643
525;47.16164;46.978333;40.551937;37.717506;39.7159;35.095688
526;47.18472;47.003708;40.241905;37.72603;39.747417;35.097145
527;47.2078;47.027973;40.469307;37.73566;39.776043;35.09854
528;47.23089;47.052013;40.45021;37.745472;39.799427;35.099636
529;47.25397;47.07833;40.893417;37.75609;39.829;35.1004
530;47.27706;47.104176;40.809765;37.76582;39.85938;35.10145
531;47.300156;47.127876;40.84935;37.774487;39.88807;35.102573
532;47.323246;47.15301;40.96924;37.7839;39.92076;35.103596
533;47.346344;47.176853;40.92086;37.794052;39.954136;35.10492
534;47.36944;47.20169;41.001286;37.80345;39.984768;35.106018
535;47.392536;47.228104;40.897507;37.8114;40.005146;35.10717
536;47.415638;47.258255;40.770103;37.81881;40.032154;35.108273
537;47.43875;47.286053;40.72651;37.82744;40.064766;35.109764
538;47.461864;47.3149;40.426243;37.836018;40.101807;35.11122
539;47.48499;47.345592;40.547413;37.844677;40.137398;35.113037
540;47.508118;47.37099;40.198322;37.85314;40.16976;35.11478
541;47.53125;47.39666;40.121986;37.861553;40.195415;35.116154
542;47.55439;47.432728;39.918175;37.870373;40.22799;35.117416
543;47.57754;47.465206;40.153633;37.879524;40.26626;35.11937
544;47.600704;47.50214;40.118332;37.88876;40.29521;35.12134
545;47.623882;47.539043;40.30531;37.897045;40.32197;35.12342
546;47.647076;47.57361;40.015934;37.90529;40.354313;35.12525
547;47.67028;47.606228;40.036423;37.91488;40.391186;35.127148
548;47.693497;47.64269;40.130447;37.924824;40.422554;35.129047
549;47.71673;47.680737;40.1157;37.93566;40.452145;35.1311
550;47.73998;47.72125;40.08028;37.946396;40.481873;35.133003
551;47.763245;47.758934;40.226303;37.957226;40.50545;35.135006
552;47.786526;47.794174;40.150803;37.96837;40.52656;35.136646
553;47.809822;47.836086;40.014652;37.9787;40.542946;35.13798
554;47.83314;47.880375;40.47186;37.98813;40.55161;35.13976
555;47.856483;47.92197;40.316708;37.99838;40.563004;35.14138
556;47.879845;47.961254;40.432125;38.008827;40.576424;35.142838
557;47.90322;47.999416;40.229836;38.01939;40.588253;35.144222
558;47.926613;48.033356;40.016792;38.02706;40.581425;35.14544
559;47.95002;48.069866;40.10503;38.03494;40.57434;35.146072
560;47.97344;48.107883;40.120018;38.04428;40.57002;35.146835
561;47.996872;48.142483;39.924847;38.054714;40.56774;35.147625
562;48.020317;48.17387;40.015205;38.065723;40.559097;35.148136
563;48.043774;48.203915;39.989574;38.077724;40.547565;35.14826
564;48.067234;48.23325;39.98358;38.091866;40.54319;35.14799
565;48.090702;48.26415;40.029087;38.107445;40.54127;35.14779
566;48.114178;48.2897;39.568066;38.122173;40.539272;35.147575
567;48.137653;48.31093;39.684673;38.136852;40.546726;35.14691
568;48.16113;48.331783;39.488194;38.15194;40.551765;35.146347
569;48.184597;48.345943;39.529766;38.168015;40.563313;35.145855
570;48.208054;48.362225;39.380157;38.184406;40.580708;35.144875
571;48.231506;48.384953;39.611515;38.202267;40.601616;35.14449
572;48.25496;48.40399;39.842495;38.22;40.627495;35.14432
573;48.2784;48.419785;39.769398;38.23801;40.65604;35.14399
574;48.301838;48.435547;39.34089;38.255123;40.68545;35.143673
575;48.325264;48.44776;39.175404;38.271805;40.714905;35.14338
576;48.348682;48.467022;39.06273;38.28727;40.745552;35.143063
577;48.372093;48.483856;38.832127;38.302235;40.775906;35.14326
578;48.395496;48.505135;38.837452;38.31726;40.80283;35.143337
579;48.4189;48.52552;39.055046;38.332035;40.835724;35.14365
580;48.4423;48.543816;39.01391;38.347317;40.871925;35.144012
581;48.46569;48.559757;39.241917;38.360603;40.907566;35.144375
582;48.489075;48.578167;39.52834;38.373276;40.936382;35.144802
583;48.512455;48.601833;39.494534;38.388042;40.962715;35.145332
584;48.535835;48.62132;39.796654;38.403507;40.99773;35.145863
585;48.55921;48.64053;39.615345;38.4182;41.035152;35.146133
586;48.582584;48.665817;39.700096;38.43294;41.071877;35.146793
587;48.605957;48.69077;39.80949;38.44764;41.106407;35.14778
588;48.629333;48.713814;40.038536;38.46175;41.14134;35.1486
589;48.65271;48.735416;39.926464;38.475334;41.17882;35.149357
590;48.676083;48.762623;39.748188;38.48793;41.22176;35.150173
591;48.699463;48.789547;39.554775;38.499786;41.27333;35.151657
592;48.722847;48.81286;39.875477;38.51192;41.316856;35.153458
593;48.746227;48.83581;39.963192;38.5233;41.351482;35.1549
594;48.76961;48.866257;39.87213;38.532887;41.38765;35.156075
595;48.793;48.890697;39.768364;38.542747;41.420757;35.157806
596;48.81639;48.91077;39.621716;38.55339;41.46729;35.15905
597;48.839775;48.931183;39.682972;38.563156;41.51327;35.16034
598;48.863155;48.949997;39.533497;38.572765;41.56222;35.161873
599;48.88653;48.96781;39.654156;38.58191;41.610813;35.163338
600;48.9099;48.98826;39.909714;38.592148;41.65871;35.164932
601;48.93327;49.007904;39.80165;38.604603;41.711952;35.16653
602;48.956635;49.03075;39.8177;38.617245;41.76791;35.168056
603;48.98;49.05721;39.76381;38.62968;41.82001;35.16989
604;49.00337;49.08058;39.662777;38.643288;41.88228;35.171745
605;49.026733;49.102573;39.838234;38.65673;41.94577;35.173615
606;49.050102;49.126884;39.460613;38.669342;42.001804;35.175552
607;49.073467;49.14793;39.377075;38.6825;42.05159;35.177483
608;49.096832;49.1708;39.19205;38.694218;42.093918;35.17888
608;49.096832;49.1708;39.19205;38.694218;42.093918;35.18025
610;49.143566;49.2328;39.252525;38.715755;42.183403;35.18213
611;49.166954;49.270157;38.88633;38.725296;42.223293;35.18455
612;49.190357;49.30812;39.076424;38.733635;42.255672;35.186977
613;49.21377;49.344376;39.359676;38.741913;42.289394;35.189247
614;49.2372;49.37439;39.527206;38.749325;42.31953;35.19144
615;49.260635;49.396767;39.69299;38.755695;42.34293;35.193184
616;49.284065;49.4216;39.560078;38.762615;42.37043;35.19436
617;49.307503;49.451958;39.66276;38.76916;42.396996;35.19591
618;49.330944;49.47818;39.905514;38.775494;42.43339;35.197697
619;49.35439;49.498177;40.15294;38.782463;42.481186;35.19949
620;49.377827;49.509007;40.024494;38.789165;42.523537;35.201313
621;49.401245;49.511642;39.94813;38.794346;42.562378;35.202343
622;49.42464;49.51572;39.65166;38.79817;42.593937;35.203033
623;49.448017;49.52432;39.522472;38.80271;42.62397;35.20374
624;49.47138;49.533295;39.475086;38.807693;42.654163;35.20463
625;49.494724;49.5415;39.384464;38.812965;42.686794;35.20538
626;49.518055;49.55959;39.557793;38.818;42.71708;35.206257
627;49.54138;49.582893;39.731888;38.82218;42.74278;35.207752
628;49.56471;49.605915;39.683247;38.827457;42.773182;35.209354
629;49.58804;49.62946;39.75933;38.832134;42.80124;35.211044
630;49.611366;49.647327;39.783165;38.83495;42.8288;35.212605
631;49.63468;49.662426;39.5643;38.83577;42.851013;35.21397
632;49.657993;49.6768;39.553127;38.83584;42.865208;35.21526
633;49.681293;49.694374;39.75737;38.83745;42.87209;35.216408
634;49.704586;49.71209;39.563763;38.840572;42.878185;35.217403
635;49.727875;49.729546;39.47725;38.84246;42.87757;35.21812
636;49.751152;49.739437;39.596355;38.84458;42.87452;35.218594
637;49.774418;49.74457;39.579254;38.847458;42.87731;35.218456
638;49.797657;49.745846;39.5419;38.849506;42.875763;35.218082
639;49.820873;49.74842;39.714424;38.852543;42.88213;35.21757
640;49.844067;49.74845;39.837547;38.85586;42.9001;35.217155
641;49.867237;49.75271;39.971966;38.85922;42.92556;35.21708
642;49.890385;49.757217;40.32479;38.863667;42.954494;35.21755
643;49.913517;49.768047;40.373104;38.869186;42.97963;35.218185
644;49.936634;49.77522;40.373642;38.872993;43.005383;35.21895
645;49.959732;49.779293;40.446293;38.877052;43.03895;35.219353
646;49.982807;49.784004;40.323112;38.881596;43.06936;35.22005
647;50.005863;49.792603;40.2686;38.88602;43.105125;35.22071
648;50.028908;49.801826;40.28704;38.891376;43.139057;35.221733
649;50.051933;49.806957;40.16841;38.898396;43.18013;35.22272
650;50.074936;49.809597;40.324596;38.90652;43.22005;35.223457
651;50.09792;49.808674;40.130062;38.91322;43.251057;35.223854
652;50.120872;49.806225;40.02138;38.920727;43.278847;35.22387
653;50.1438;49.80984;39.903236;38.9285;43.30734;35.22368
654;50.166706;49.814598;40.017956;38.934254;43.33471;35.223858
655;50.189594;49.814957;40.02605;38.94021;43.358112;35.22408
656;50.212452;49.815388;39.860672;38.94571;43.375805;35.224003
657;50.23529;49.816303;39.504543;38.95079;43.40302;35.22372
658;50.258102;49.818707;39.603542;38.95458;43.431664;35.223717
659;50.28089;49.819736;39.54803;38.958733;43.454147;35.22418
660;50.303654;49.817837;39.525032;38.96346;43.475723;35.224304
661;50.326393;49.815216;39.311752;38.969215;43.507305;35.224087
662;50.349102;49.813007;39.28668;38.974064;43.538036;35.223995
663;50.371784;49.8096;39.57748;38.978455;43.564392;35.22408
664;50.394436;49.805817;39.428837;38.98246;43.582386;35.22402
665;50.41706;49.802334;39.58911;38.98442;43.59065;35.223667
666;50.43965;49.798313;39.632935;38.986362;43.60406;35.22311
667;50.46222;49.794586;39.58755;38.988617;43.616673;35.222694
668;50.484756;49.793007;39.684505;38.991787;43.632854;35.222393
669;50.507263;49.78599;39.413944;38.994602;43.65077;35.222088
670;50.52974;49.78188;39.285187;38.99709;43.669044;35.221504
671;50.55219;49.780556;39.30745;38.99966;43.680912;35.221363
672;50.57461;49.784584;39.367794;39.002346;43.688812;35.22117
673;50.597015;49.791138;39.308937;39.005627;43.70172;35.2211
674;50.619404;49.798565;39.090466;39.008865;43.710373;35.221188
675;50.641777;49.805077;39.253304;39.01341;43.728283;35.221233
676;50.664127;49.810448;39.252815;39.01755;43.743908;35.22142
677;50.686462;49.812077;39.417877;39.021523;43.757862;35.221443
678;50.70877;49.81072;39.399883;39.02506;43.782352;35.221176
679;50.731052;49.806293;39.031887;39.027378;43.804066;35.221012
680;50.753307;49.803497;39.07762;39.030148;43.83406;35.220837
681;50.77553;49.801983;39.247536;39.03266;43.8631;35.22104
682;50.797733;49.807114;39.436054;39.035664;43.89573;35.221397
683;50.819916;49.813652;39.04671;39.037777;43.92885;35.2222
684;50.842083;49.823963;39.13228;39.03972;43.957844;35.223186
685;50.86424;49.831993;39.18885;39.04206;43.98664;35.224308
686;50.886375;49.84419;39.426064;39.04547;44.021866;35.22525
687;50.908504;49.856224;39.404747;39.04914;44.062084;35.2265
688;50.930622;49.868305;39.646873;39.052216;44.105274;35.22798
689;50.95273;49.876053;39.75189;39.05424;44.147526;35.229492
690;50.97482;49.883537;40.06895;39.05642;44.18333;35.23084
691;50.99689;49.896057;40.34259;39.056698;44.21735;35.23212
692;51.01896;49.90961;40.49214;39.05694;44.242867;35.233696
693;51.04101;49.92249;40.14388;39.05768;44.266926;35.23516
694;51.063057;49.93887;40.033054;39.058064;44.288555;35.236458
695;51.0851;49.957413;40.09469;39.059704;44.31596;35.237873
696;51.107136;49.977154;39.961475;39.061134;44.349754;35.23945
697;51.12917;49.997143;39.70355;39.062443;44.388332;35.2414
698;51.1512;50.01014;39.288643;39.063324;44.42324;35.243454
699;51.17322;50.023323;39.674397;39.06475;44.460537;35.245068
700;51.195232;50.03964;39.642323;39.066082;44.49551;35.246723
701;51.217236;50.055584;39.47306;39.06897;44.534058;35.248554
702;51.239235;50.0667;39.395817;39.07106;44.56711;35.2503
703;51.26122;50.074028;39.547485;39.073444;44.599705;35.251556
704;51.283184;50.08387;39.534473;39.07671;44.629143;35.252605
705;51.30514;50.095192;39.84341;39.07982;44.65798;35.25367
706;51.327084;50.10372;39.936703;39.08317;44.688313;35.25468
707;51.34901;50.1122;39.855392;39.08719;44.723213;35.255566
708;51.370926;50.127563;39.960835;39.091137;44.76566;35.256596
709;51.392834;50.139473;40.054203;39.093967;44.800995;35.25835
710;51.41473;50.153893;39.97304;39.09512;44.829445;35.259663
711;51.43662;50.17428;39.90931;39.095013;44.851128;35.261208
712;51.45851;50.200558;39.77774;39.094807;44.86014;35.263046
713;51.480408;50.232845;39.863308;39.095844;44.866917;35.264847
714;51.50232;50.273693;39.900448;39.0973;44.871494;35.266773
715;51.524254;50.31783;39.914944;39.099586;44.877174;35.26911
716;51.546215;50.36417;40.022606;39.100887;44.87593;35.271545
717;51.568203;50.414917;40.30681;39.10168;44.87259;35.274044
718;51.59022;50.461468;40.39933;39.10257;44.87406;35.276577
719;51.612267;50.50443;40.346233;39.102398;44.87512;35.279053
720;51.634335;50.54976;40.24366;39.101913;44.87155;35.28145
721;51.65643;50.596825;40.309006;39.10221;44.867912;35.28397
722;51.67855;50.639225;40.525745;39.102066;44.864727;35.286438
723;51.70069;50.67845;40.444584;39.10371;44.86041;35.28856
724;51.72285;50.718475;40.293755;39.104286;44.84485;35.290504
725;51.74503;50.755352;40.29723;39.104084;44.819324;35.29211
726;51.767223;50.788826;40.389534;39.10266;44.785442;35.293205
727;51.78943;50.820038;40.22263;39.101112;44.758926;35.293827
728;51.811646;50.85179;40.49767;39.0998;44.738773;35.294567
729;51.83387;50.880722;40.35439;39.098976;44.718994;35.295612
730;51.856106;50.911003;40.55391;39.098072;44.699295;35.296516
731;51.87835;50.944725;40.65629;39.096786;44.679665;35.29748
732;51.900604;50.98256;40.742096;39.096855;44.664093;35.298767
733;51.92288;51.0144;40.902817;39.098698;44.657215;35.300247
734;51.94516;51.041245;41.13031;39.10182;44.66294;35.301464
